workerId,opName,nanoTime,numTuples,eventType
3,Scan(R),1438211412,-1,call
3,Scan(R),1444225637,10000,return
3,Shuffle(R),1704841042,10000,return
3,Shuffle(R),1704883141,-1,call
3,Scan(R),1704921187,-1,call
3,Scan(R),1710648607,10000,return
3,Shuffle(R),1971348678,10000,return
3,Shuffle(R),1971398554,-1,call
3,Scan(R),1971426512,-1,call
3,Scan(R),1977279048,10000,return
3,Shuffle(R),2278432917,10000,return
3,Shuffle(R),2278454234,-1,call
3,Scan(R),2278471498,-1,call
3,Scan(R),2284221647,10000,return
3,Shuffle(R),2564837811,10000,return
3,Shuffle(R),2564875687,-1,call
3,Scan(R),2564899307,-1,call
3,Scan(R),2570863106,10000,return
3,Shuffle(R),2900280359,10000,return
3,Shuffle(R),2900301393,-1,call
3,Scan(R),2900316802,-1,call
3,Scan(R),2906204819,10000,return
3,Shuffle(R),3283401008,10000,return
3,Shuffle(R),3283443219,-1,call
3,Scan(R),3283456780,-1,call
3,Scan(R),3288884248,10000,return
3,Shuffle(R),3691426579,10000,return
3,Shuffle(R),3691448360,-1,call
3,Scan(R),3691461856,-1,call
3,Scan(R),3694953862,5000,return
3,Shuffle(R),4116369944,5000,return
3,Shuffle(R),4116385895,-1,call
3,Scan(R),4116394502,-1,call
3,Scan(R),4116404012,-1,return
3,Shuffle(R),4117373697,-1,return
5,Shuffle(R),2135090,-1,call
5,Scan(R),2242524,-1,call
5,Scan(R),120276149,10000,return
5,Shuffle(R),534249224,10000,return
5,Shuffle(R),534276999,-1,call
5,Scan(R),534298889,-1,call
5,Scan(R),543097528,10000,return
5,Shuffle(R),801039231,10000,return
5,Shuffle(R),801069041,-1,call
5,Scan(R),801091072,-1,call
5,Scan(R),806866541,10000,return
5,Shuffle(R),1085007678,10000,return
5,Shuffle(R),1085033837,-1,call
5,Scan(R),1085059096,-1,call
5,Scan(R),1091297360,10000,return
5,Shuffle(R),1335036755,10000,return
5,Shuffle(R),1335066052,-1,call
5,Scan(R),1335088446,-1,call
5,Scan(R),1340935799,10000,return
5,Shuffle(R),1601908309,10000,return
5,Shuffle(R),1601941219,-1,call
5,Scan(R),1601970361,-1,call
5,Scan(R),1607876561,10000,return
5,Shuffle(R),1868551699,10000,return
5,Shuffle(R),1868666975,-1,call
5,Scan(R),1868690520,-1,call
5,Scan(R),1874480101,10000,return
5,Shuffle(R),2159551582,10000,return
5,Shuffle(R),2159574262,-1,call
5,Scan(R),2159591945,-1,call
5,Scan(R),2165411136,10000,return
5,Shuffle(R),2426204400,10000,return
5,Shuffle(R),2426229900,-1,call
5,Scan(R),2426248112,-1,call
5,Scan(R),2431865731,10000,return
5,Shuffle(R),3022380815,10000,return
5,Shuffle(R),3022408710,-1,call
5,Scan(R),3022426625,-1,call
5,Scan(R),3028727913,10000,return
5,Shuffle(R),3457975739,10000,return
5,Shuffle(R),3458015269,-1,call
5,Scan(R),3458061006,-1,call
5,Scan(R),3463976567,10000,return
5,Shuffle(R),3740111111,10000,return
5,Shuffle(R),3740160455,-1,call
5,Scan(R),3740193094,-1,call
5,Scan(R),3746223217,10000,return
5,Shuffle(R),4009397197,10000,return
5,Shuffle(R),4009417361,-1,call
5,Scan(R),4009444887,-1,call
5,Scan(R),4013150027,5000,return
5,Shuffle(R),4295885728,5000,return
5,Shuffle(R),4295906279,-1,call
5,Scan(R),4295922365,-1,call
5,Scan(R),4295939055,-1,return
5,Shuffle(R),4298383040,-1,return
1,Shuffle(R),2148222,-1,call
1,Scan(R),2239636,-1,call
1,Scan(R),98398508,10000,return
1,Shuffle(R),481852252,10000,return
1,Shuffle(R),481893578,-1,call
1,Scan(R),481929783,-1,call
1,Scan(R),492190641,10000,return
1,Shuffle(R),694841599,10000,return
1,Shuffle(R),694870569,-1,call
1,Scan(R),694893226,-1,call
1,Scan(R),700719148,10000,return
1,Shuffle(R),961728318,10000,return
1,Shuffle(R),961755621,-1,call
1,Scan(R),961777653,-1,call
1,Scan(R),967342372,10000,return
1,Shuffle(R),1245424752,10000,return
1,Shuffle(R),1245452429,-1,call
1,Scan(R),1245475005,-1,call
1,Scan(R),1251365035,10000,return
1,Shuffle(R),1512209491,10000,return
1,Shuffle(R),1512249497,-1,call
1,Scan(R),1512272783,-1,call
1,Scan(R),1517841988,10000,return
1,Shuffle(R),1778836626,10000,return
1,Shuffle(R),1778862428,-1,call
1,Scan(R),1778883124,-1,call
1,Scan(R),1784276525,10000,return
1,Shuffle(R),2048699315,10000,return
1,Shuffle(R),2048720095,-1,call
1,Scan(R),2048736792,-1,call
1,Scan(R),2056629952,10000,return
1,Shuffle(R),2319563797,10000,return
1,Shuffle(R),2319584997,-1,call
1,Scan(R),2319602380,-1,call
1,Scan(R),2324924509,10000,return
1,Shuffle(R),2613309112,10000,return
1,Shuffle(R),2613330224,-1,call
1,Scan(R),2613345402,-1,call
1,Scan(R),2619149524,10000,return
1,Shuffle(R),2986854267,10000,return
1,Shuffle(R),2986885588,-1,call
1,Scan(R),2986899526,-1,call
1,Scan(R),2993175391,10000,return
1,Shuffle(R),3419840920,10000,return
1,Shuffle(R),3419857917,-1,call
1,Scan(R),3419869497,-1,call
1,Scan(R),3425469800,10000,return
1,Shuffle(R),3728416907,10000,return
1,Shuffle(R),3728431040,-1,call
1,Scan(R),3728439613,-1,call
1,Scan(R),3756287946,5000,return
1,Shuffle(R),4225118235,5000,return
1,Shuffle(R),4225133158,-1,call
1,Scan(R),4225142502,-1,call
1,Scan(R),4225152490,-1,return
1,Shuffle(R),4225995305,-1,return
8,Shuffle(R),1024795,-1,call
8,Scan(R),1109468,-1,call
8,Scan(R),112217500,10000,return
8,Shuffle(R),444690174,10000,return
8,Shuffle(R),444741482,-1,call
8,Scan(R),444782734,-1,call
8,Scan(R),454572131,10000,return
8,Shuffle(R),703627690,10000,return
8,Shuffle(R),703675589,-1,call
8,Scan(R),703698335,-1,call
8,Scan(R),709751573,10000,return
8,Shuffle(R),970046687,10000,return
8,Shuffle(R),970411860,-1,call
8,Scan(R),970440117,-1,call
8,Scan(R),976168404,10000,return
8,Shuffle(R),1262126233,10000,return
8,Shuffle(R),1262150325,-1,call
8,Scan(R),1262170715,-1,call
8,Scan(R),1267870825,10000,return
8,Shuffle(R),1537052593,10000,return
8,Shuffle(R),1537140471,-1,call
8,Scan(R),1537239699,-1,call
8,Scan(R),1542954892,10000,return
8,Shuffle(R),1803808150,10000,return
8,Shuffle(R),1803836707,-1,call
8,Scan(R),1803859722,-1,call
8,Scan(R),1809692603,10000,return
8,Shuffle(R),2129082884,10000,return
8,Shuffle(R),2129106659,-1,call
8,Scan(R),2129124949,-1,call
8,Scan(R),2135224979,10000,return
8,Shuffle(R),2420437071,10000,return
8,Shuffle(R),2420458811,-1,call
8,Scan(R),2420493881,-1,call
8,Scan(R),2426254026,10000,return
8,Shuffle(R),2704017311,10000,return
8,Shuffle(R),2704039877,-1,call
8,Scan(R),2704057144,-1,call
8,Scan(R),2709932312,10000,return
8,Shuffle(R),2970908182,10000,return
8,Shuffle(R),2971004222,-1,call
8,Scan(R),2971087917,-1,call
8,Scan(R),2977259527,10000,return
8,Shuffle(R),3254117817,10000,return
8,Shuffle(R),3254138123,-1,call
8,Scan(R),3254152439,-1,call
8,Scan(R),3259964894,10000,return
8,Shuffle(R),3520935075,10000,return
8,Shuffle(R),3520969322,-1,call
8,Scan(R),3521005837,-1,call
8,Scan(R),3524545129,5000,return
8,Shuffle(R),3885121006,5000,return
8,Shuffle(R),3885139743,-1,call
8,Scan(R),3885152801,-1,call
8,Scan(R),3885172608,-1,return
8,Shuffle(R),3886114690,-1,return
4,Shuffle(R),2058100,-1,call
4,Scan(R),2122829,-1,call
4,Scan(R),128454994,10000,return
4,Shuffle(R),556741429,10000,return
4,Shuffle(R),556785708,-1,call
4,Scan(R),556821929,-1,call
4,Scan(R),567629546,10000,return
4,Shuffle(R),813202700,10000,return
4,Shuffle(R),813264073,-1,call
4,Scan(R),813336628,-1,call
4,Scan(R),819410306,10000,return
4,Shuffle(R),1104835420,10000,return
4,Shuffle(R),1104897362,-1,call
4,Scan(R),1104961356,-1,call
4,Scan(R),1110649713,10000,return
4,Shuffle(R),1380170566,10000,return
4,Shuffle(R),1380201551,-1,call
4,Scan(R),1380294019,-1,call
4,Scan(R),1386332949,10000,return
4,Shuffle(R),1646720230,10000,return
4,Shuffle(R),1646752286,-1,call
4,Scan(R),1646824703,-1,call
4,Scan(R),1652802238,10000,return
4,Shuffle(R),1913596415,10000,return
4,Shuffle(R),1913666899,-1,call
4,Scan(R),1913721168,-1,call
4,Scan(R),1919641731,10000,return
4,Shuffle(R),2240116674,10000,return
4,Shuffle(R),2240183431,-1,call
4,Scan(R),2240214680,-1,call
4,Scan(R),2251074276,10000,return
4,Shuffle(R),2530269860,10000,return
4,Shuffle(R),2530324248,-1,call
4,Scan(R),2530465161,-1,call
4,Scan(R),2536148651,10000,return
4,Shuffle(R),2780277061,10000,return
4,Shuffle(R),2780358265,-1,call
4,Scan(R),2780420064,-1,call
4,Scan(R),2786306864,10000,return
4,Shuffle(R),3063616288,10000,return
4,Shuffle(R),3063689357,-1,call
4,Scan(R),3063755996,-1,call
4,Scan(R),3069364891,10000,return
4,Shuffle(R),3330568076,10000,return
4,Shuffle(R),3330590186,-1,call
4,Scan(R),3330789054,-1,call
4,Scan(R),3336768877,10000,return
4,Shuffle(R),3597166598,10000,return
4,Shuffle(R),3597185129,-1,call
4,Scan(R),3597198946,-1,call
4,Scan(R),3600624255,5000,return
4,Shuffle(R),3978330676,5000,return
4,Shuffle(R),3978400132,-1,call
4,Scan(R),3978454033,-1,call
4,Scan(R),3978466368,-1,return
4,Shuffle(R),3979334788,-1,return
2,Shuffle(R),738857,-1,call
2,Scan(R),854293,-1,call
2,Scan(R),131705999,10000,return
2,Shuffle(R),538734222,10000,return
2,Shuffle(R),538775682,-1,call
2,Scan(R),538811871,-1,call
2,Scan(R),549640050,10000,return
2,Shuffle(R),814306641,10000,return
2,Shuffle(R),814333544,-1,call
2,Scan(R),814355497,-1,call
2,Scan(R),821219825,10000,return
2,Shuffle(R),1104377683,10000,return
2,Shuffle(R),1104404597,-1,call
2,Scan(R),1104427327,-1,call
2,Scan(R),1110335615,10000,return
2,Shuffle(R),1371238552,10000,return
2,Shuffle(R),1371266086,-1,call
2,Scan(R),1371301445,-1,call
2,Scan(R),1377561285,10000,return
2,Shuffle(R),1646129112,10000,return
2,Shuffle(R),1646156443,-1,call
2,Scan(R),1646179084,-1,call
2,Scan(R),1652138512,10000,return
2,Shuffle(R),1912860892,10000,return
2,Shuffle(R),1912902376,-1,call
2,Scan(R),1912924929,-1,call
2,Scan(R),1918583343,10000,return
2,Shuffle(R),2238618973,10000,return
2,Shuffle(R),2238663259,-1,call
2,Scan(R),2238698133,-1,call
2,Scan(R),2274241545,10000,return
2,Shuffle(R),2513058244,10000,return
2,Shuffle(R),2513083196,-1,call
2,Scan(R),2513101512,-1,call
2,Scan(R),2519001047,10000,return
2,Shuffle(R),2779963247,10000,return
2,Shuffle(R),2780038217,-1,call
2,Scan(R),2780116754,-1,call
2,Scan(R),2786100310,10000,return
2,Shuffle(R),3062895753,10000,return
2,Shuffle(R),3062932368,-1,call
2,Scan(R),3062952016,-1,call
2,Scan(R),3068649513,10000,return
2,Shuffle(R),3313737747,10000,return
2,Shuffle(R),3313768759,-1,call
2,Scan(R),3313795842,-1,call
2,Scan(R),3319715698,10000,return
2,Shuffle(R),3546683693,10000,return
2,Shuffle(R),3546742346,-1,call
2,Scan(R),3546838307,-1,call
2,Scan(R),3550575568,5000,return
2,Shuffle(R),3961157254,5000,return
2,Shuffle(R),3961219225,-1,call
2,Scan(R),3961269539,-1,call
2,Scan(R),3961302728,-1,return
2,Shuffle(R),3962365697,-1,return
6,Shuffle(R),2173995,-1,call
6,Scan(R),2283107,-1,call
6,Scan(R),129049894,10000,return
6,Shuffle(R),519036718,10000,return
6,Shuffle(R),519076135,-1,call
6,Scan(R),519111184,-1,call
6,Scan(R),525578305,10000,return
6,Shuffle(R),808581747,10000,return
6,Shuffle(R),808607210,-1,call
6,Scan(R),808640549,-1,call
6,Scan(R),814682830,10000,return
6,Shuffle(R),1100731287,10000,return
6,Shuffle(R),1100756969,-1,call
6,Scan(R),1100778273,-1,call
6,Scan(R),1106907893,10000,return
6,Shuffle(R),1367113936,10000,return
6,Shuffle(R),1367138604,-1,call
6,Scan(R),1367159034,-1,call
6,Scan(R),1373065075,10000,return
6,Shuffle(R),1642137749,10000,return
6,Shuffle(R),1642163009,-1,call
6,Scan(R),1642183249,-1,call
6,Scan(R),1648037570,10000,return
6,Shuffle(R),1908981653,10000,return
6,Shuffle(R),1909007793,-1,call
6,Scan(R),1909032688,-1,call
6,Scan(R),1914964913,10000,return
6,Shuffle(R),2225514158,10000,return
6,Shuffle(R),2225535550,-1,call
6,Scan(R),2225551977,-1,call
6,Scan(R),2231465872,10000,return
6,Shuffle(R),2475561617,10000,return
6,Shuffle(R),2475585307,-1,call
6,Scan(R),2475602328,-1,call
6,Scan(R),2481425715,10000,return
6,Shuffle(R),2742276424,10000,return
6,Shuffle(R),2742298370,-1,call
6,Scan(R),2742313254,-1,call
6,Scan(R),2748289070,10000,return
6,Shuffle(R),3009096572,10000,return
6,Shuffle(R),3009116277,-1,call
6,Scan(R),3009143664,-1,call
6,Scan(R),3014814185,10000,return
6,Shuffle(R),3292583157,10000,return
6,Shuffle(R),3292603390,-1,call
6,Scan(R),3292617850,-1,call
6,Scan(R),3298323940,10000,return
6,Shuffle(R),3542487233,10000,return
6,Shuffle(R),3542507188,-1,call
6,Scan(R),3542520759,-1,call
6,Scan(R),3545866558,5000,return
6,Shuffle(R),3940245782,5000,return
6,Shuffle(R),3940264530,-1,call
6,Scan(R),3940288891,-1,call
6,Scan(R),3940302674,-1,return
6,Shuffle(R),3941200291,-1,return
