workerId,opName,nanoTime,numTuples,eventType
1,Insert,2200747243,1003,return
1,Insert,2200770633,-1,call
1,CollectResult,2200786913,-1,call
1,CollectResult,2200804835,-1,return
1,Insert,2200825910,-1,return
1,Insert,2520032099,-1,call
1,CollectResult,2520052065,-1,call
1,CollectResult,2520081676,10000,return
1,Insert,2555878891,10000,return
1,Insert,2555905149,-1,call
1,CollectResult,2555919999,-1,call
1,CollectResult,2555937494,-1,return
1,Insert,2555960584,-1,return
1,Insert,2558021490,-1,call
1,CollectResult,2558041507,-1,call
1,CollectResult,2558073663,10000,return
1,Insert,2593535759,10000,return
1,Insert,2593571301,-1,call
1,CollectResult,2593607027,-1,call
1,CollectResult,2593628380,-1,return
1,Insert,2593652757,-1,return
1,Insert,2596018206,-1,call
1,CollectResult,2596037474,-1,call
1,CollectResult,2596073866,10000,return
1,Insert,2632334933,10000,return
1,Insert,2632368797,-1,call
1,CollectResult,2632384135,-1,call
1,CollectResult,2632403986,-1,return
1,Insert,2632437515,-1,return
1,Insert,2635016861,-1,call
1,CollectResult,2635035191,-1,call
1,CollectResult,2635088150,10000,return
1,Insert,2671529760,10000,return
1,Insert,2671563854,-1,call
1,CollectResult,2671587695,-1,call
1,CollectResult,2671607525,-1,return
1,Insert,2671631289,-1,return
1,Insert,2673026248,-1,call
1,CollectResult,2673046632,-1,call
1,CollectResult,2673086805,10000,return
1,Insert,2715444973,10000,return
1,Insert,2715472117,-1,call
1,CollectResult,2715487942,-1,call
1,CollectResult,2715506404,-1,return
1,Insert,2715528247,-1,return
1,Insert,2718018538,-1,call
1,CollectResult,2718037963,-1,call
1,CollectResult,2718072170,10000,return
1,Insert,2778965560,10000,return
1,Insert,2779001254,-1,call
1,CollectResult,2779024690,-1,call
1,CollectResult,2779045658,-1,return
1,Insert,2779067605,-1,return
1,Insert,2781036908,-1,call
1,CollectResult,2781062119,-1,call
1,CollectResult,2781138559,10000,return
1,Insert,2817404934,10000,return
1,Insert,2817443530,-1,call
1,CollectResult,2817458397,-1,call
1,CollectResult,2817476923,-1,return
1,Insert,2817498654,-1,return
1,Insert,2837017149,-1,call
1,CollectResult,2837035076,-1,call
1,CollectResult,2837082968,10000,return
1,Insert,2872819736,10000,return
1,Insert,2872842663,-1,call
1,CollectResult,2872861648,-1,call
1,CollectResult,2872891552,-1,return
1,Insert,2872913733,-1,return
1,Insert,2892029456,-1,call
1,CollectResult,2892048692,-1,call
1,CollectResult,2892083539,10000,return
1,Insert,2928074006,10000,return
1,Insert,2928094557,-1,call
1,CollectResult,2928108101,-1,call
1,CollectResult,2928122848,-1,return
1,Insert,2928139938,-1,return
1,Insert,2930041760,-1,call
1,CollectResult,2930061218,-1,call
1,CollectResult,2930103442,10000,return
1,Insert,2966157825,10000,return
1,Insert,2966178256,-1,call
1,CollectResult,2966204278,-1,call
1,CollectResult,2966232675,3393,return
1,Insert,2984468289,3393,return
1,Insert,2984491114,-1,call
1,CollectResult,2984511673,-1,call
1,CollectResult,2984550999,10000,return
1,Insert,3014179253,10000,return
1,Insert,3014211493,-1,call
1,CollectResult,3014233162,-1,call
1,CollectResult,3014266173,1710,return
1,Insert,3031583844,1710,return
1,Insert,3031603007,-1,call
1,CollectResult,3031615847,-1,call
1,CollectResult,3031644641,10000,return
1,Insert,3062035167,10000,return
1,Insert,3062054470,-1,call
1,CollectResult,3062066778,-1,call
1,CollectResult,3062094287,2228,return
1,Insert,3079705349,2228,return
1,Insert,3079727066,-1,call
1,CollectResult,3079740285,-1,call
1,CollectResult,3079774375,1731,return
1,Insert,3097256647,1731,return
1,Insert,3097299262,-1,call
1,CollectResult,3097326387,-1,call
1,CollectResult,3097383581,10000,return
1,Insert,3135752917,10000,return
1,Insert,3135773455,-1,call
1,CollectResult,3135786368,-1,call
1,CollectResult,3135815099,2858,return
1,Insert,3153777810,2858,return
1,Insert,3153796773,-1,call
1,CollectResult,3153808867,-1,call
1,CollectResult,3153836074,5422,return
1,Insert,3181386909,5422,return
1,Insert,3181409608,-1,call
1,CollectResult,3181422578,-1,call
1,CollectResult,3181461541,10000,return
1,Insert,3251435060,10000,return
1,Insert,3251455334,-1,call
1,CollectResult,3251467483,-1,call
1,CollectResult,3251494921,4045,return
1,Insert,3357692361,4045,return
1,Insert,3357726354,-1,call
1,CollectResult,3357739120,-1,call
1,CollectResult,3357772072,10000,return
1,Insert,3388003729,10000,return
1,Insert,3388025105,-1,call
1,CollectResult,3388037119,-1,call
1,CollectResult,3388084231,10000,return
1,Insert,3417665266,10000,return
1,Insert,3417683196,-1,call
1,CollectResult,3417693865,-1,call
1,CollectResult,3417717943,-1,return
1,Insert,3417737446,-1,return
1,Insert,3417754055,-1,call
1,CollectResult,3417764606,-1,call
1,CollectResult,3417775938,-1,return
1,Insert,3417788676,-1,return
1,Insert,3445017352,-1,call
1,CollectResult,3445033197,-1,call
1,CollectResult,3445062658,10000,return
1,Insert,3481512422,10000,return
1,Insert,3481530998,-1,call
1,CollectResult,3481573419,-1,call
1,CollectResult,3481620309,-1,return
1,Insert,3481654547,-1,return
1,Insert,3516018024,-1,call
1,CollectResult,3516033279,-1,call
1,CollectResult,3516063670,10000,return
1,Insert,3552208380,10000,return
1,Insert,3552226055,-1,call
1,CollectResult,3552234789,-1,call
1,CollectResult,3552245124,-1,return
1,Insert,3552259200,-1,return
1,Insert,3572014917,-1,call
1,CollectResult,3572028603,-1,call
1,CollectResult,3572052882,10000,return
1,Insert,3608269718,10000,return
1,Insert,3608298051,-1,call
1,CollectResult,3608307088,-1,call
1,CollectResult,3608338012,10000,return
1,Insert,3638440191,10000,return
1,Insert,3638457805,-1,call
1,CollectResult,3638465765,-1,call
1,CollectResult,3638476098,-1,return
1,Insert,3638490353,-1,return
1,Insert,3638503818,-1,call
1,CollectResult,3638511375,-1,call
1,CollectResult,3638519549,-1,return
1,Insert,3638529089,-1,return
1,Insert,3665013554,-1,call
1,CollectResult,3665027747,-1,call
1,CollectResult,3665053978,10000,return
1,Insert,3701235806,10000,return
1,Insert,3701270795,-1,call
1,CollectResult,3701279773,-1,call
1,CollectResult,3701292233,-1,return
1,Insert,3701308043,-1,return
1,Insert,3755029054,-1,call
1,CollectResult,3755084576,-1,call
1,CollectResult,3755141499,10000,return
1,Insert,3790287339,10000,return
1,Insert,3790309826,-1,call
1,CollectResult,3790318710,-1,call
1,CollectResult,3790331089,-1,return
1,Insert,3790346087,-1,return
1,Insert,3800017873,-1,call
1,CollectResult,3800037705,-1,call
1,CollectResult,3800081672,10000,return
1,Insert,4076088757,10000,return
1,Insert,4077216126,-1,call
1,CollectResult,4077271112,-1,call
1,CollectResult,4077326156,10000,return
1,Insert,4114492241,10000,return
1,Insert,4114526489,-1,call
1,CollectResult,4114536125,-1,call
1,CollectResult,4114595986,10000,return
1,Insert,4144060923,10000,return
1,Insert,4144087465,-1,call
1,CollectResult,4144096796,-1,call
1,CollectResult,4144139525,10000,return
1,Insert,4174209603,10000,return
1,Insert,4174234130,-1,call
1,CollectResult,4174243613,-1,call
1,CollectResult,4174284163,10000,return
1,Insert,4204308608,10000,return
1,Insert,4204333509,-1,call
1,CollectResult,4204342799,-1,call
1,CollectResult,4204387884,4225,return
1,Insert,4222883069,4225,return
1,Insert,4222907666,-1,call
1,CollectResult,4222916954,-1,call
1,CollectResult,4222963503,4044,return
1,Insert,4250661272,4044,return
1,Insert,4250984590,-1,call
1,CollectResult,4251003351,-1,call
1,CollectResult,4251052611,2659,return
1,Insert,4267695462,2659,return
1,Insert,4267715132,-1,call
1,CollectResult,4267730055,-1,call
1,CollectResult,4267762228,4090,return
1,Insert,4286164493,4090,return
1,Insert,4286188823,-1,call
1,CollectResult,4286197857,-1,call
1,CollectResult,4286230780,5901,return
1,Insert,4314468568,5901,return
1,Insert,4314505631,-1,call
1,CollectResult,4314515049,-1,call
1,CollectResult,4314553434,10000,return
1,Insert,4344154281,10000,return
1,Insert,4344184933,-1,call
1,CollectResult,4344194150,-1,call
1,CollectResult,4344238296,4041,return
1,Insert,4362611720,4041,return
1,Insert,4362628488,-1,call
1,CollectResult,4362636836,-1,call
1,CollectResult,4362669477,10000,return
1,Insert,4392621767,10000,return
1,Insert,4392640533,-1,call
1,CollectResult,4392649432,-1,call
1,CollectResult,4392691826,10000,return
1,Insert,4423133761,10000,return
1,Insert,4423160890,-1,call
1,CollectResult,4423170309,-1,call
1,CollectResult,4423213389,10000,return
1,Insert,4452806819,10000,return
1,Insert,4452833594,-1,call
1,CollectResult,4452842576,-1,call
1,CollectResult,4452880114,10000,return
1,Insert,4483079980,10000,return
1,Insert,4483104778,-1,call
1,CollectResult,4483113557,-1,call
1,CollectResult,4483125214,-1,return
1,Insert,4483142590,-1,return
1,Insert,4483157857,-1,call
1,CollectResult,4483165664,-1,call
1,CollectResult,4483174171,-1,return
1,Insert,4483183974,-1,return
1,Insert,4544014255,-1,call
1,CollectResult,4544028283,-1,call
1,CollectResult,4544056521,10000,return
1,Insert,4580112449,10000,return
1,Insert,4580137677,-1,call
1,CollectResult,4580146730,-1,call
1,CollectResult,4580185261,10000,return
1,Insert,4610215323,10000,return
1,Insert,4610242848,-1,call
1,CollectResult,4610277157,-1,call
1,CollectResult,4610328703,10000,return
1,Insert,4664807672,10000,return
1,Insert,4664834482,-1,call
1,CollectResult,4664843658,-1,call
1,CollectResult,4664883458,10000,return
1,Insert,4753293345,10000,return
1,Insert,4753319835,-1,call
1,CollectResult,4753329185,-1,call
1,CollectResult,4753370413,10000,return
1,Insert,4783300811,10000,return
1,Insert,4783333541,-1,call
1,CollectResult,4783342374,-1,call
1,CollectResult,4783382544,10000,return
1,Insert,4813012624,10000,return
1,Insert,4813036995,-1,call
1,CollectResult,4813046048,-1,call
1,CollectResult,4813082769,10000,return
1,Insert,4868021568,10000,return
1,Insert,4868052723,-1,call
1,CollectResult,4868061833,-1,call
1,CollectResult,4868074870,-1,return
1,Insert,4868092893,-1,return
1,Insert,4868108818,-1,call
1,CollectResult,4868116676,-1,call
1,CollectResult,4868125193,-1,return
1,Insert,4868135160,-1,return
1,Insert,4878023701,-1,call
1,CollectResult,4878038300,-1,call
1,CollectResult,4878070748,10000,return
1,Insert,4947982074,10000,return
1,Insert,4948029044,-1,call
1,CollectResult,4948066287,-1,call
1,CollectResult,4948107362,898,return
1,Insert,4966306117,898,return
1,Insert,4966324928,-1,call
1,CollectResult,4966333408,-1,call
1,CollectResult,4973614686,429,return
1,Insert,4990186637,429,return
1,Insert,4990201880,-1,call
1,CollectResult,4990210170,-1,call
1,CollectResult,4990246289,365,return
1,Insert,5023656571,365,return
1,Insert,5023679489,-1,call
1,CollectResult,5023687716,-1,call
1,CollectResult,5023713325,693,return
1,Insert,5040662902,693,return
1,Insert,5040678329,-1,call
1,CollectResult,5040686609,-1,call
1,CollectResult,5040738742,10000,return
1,Insert,5112278234,10000,return
1,Insert,5112300561,-1,call
1,CollectResult,5112309391,-1,call
1,CollectResult,5112342718,1566,return
1,Insert,5129725660,1566,return
1,Insert,5129742106,-1,call
1,CollectResult,5129758367,-1,call
1,CollectResult,5129801573,739,return
1,Insert,5146759005,739,return
1,Insert,5146785853,-1,call
1,CollectResult,5146795358,-1,call
1,CollectResult,5146837817,3093,return
1,Insert,5165011877,3093,return
1,Insert,5165027529,-1,call
1,CollectResult,5165035945,-1,call
1,CollectResult,5165071352,10000,return
1,Insert,5195526551,10000,return
1,Insert,5195545375,-1,call
1,CollectResult,5195554313,-1,call
1,CollectResult,5195583683,10000,return
1,Insert,5225471987,10000,return
1,Insert,5225488288,-1,call
1,CollectResult,5225496837,-1,call
1,CollectResult,5225520929,10000,return
1,Insert,5255944800,10000,return
1,Insert,5255962671,-1,call
1,CollectResult,5255971037,-1,call
1,CollectResult,5255998049,10000,return
1,Insert,5285977878,10000,return
1,Insert,5285994026,-1,call
1,CollectResult,5286002409,-1,call
1,CollectResult,5286027671,10000,return
1,Insert,5316375532,10000,return
1,Insert,5316391478,-1,call
1,CollectResult,5316399798,-1,call
1,CollectResult,5316425832,2673,return
1,Insert,5326048281,2673,return
1,Insert,5326063356,-1,call
1,CollectResult,5326071573,-1,call
1,CollectResult,5326095110,-1,return
1,CollectResult,5326102615,-1,eos
1,Insert,5334610033,-1,return
